cust_no	gen_cd	age	mclf_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22to5
9990002818895	M	30	음료	3.0	0.0	14.0	26.0	81.0	15.0	0.0	0.0
9990002818895	M	30	티 베리에이션	11.0	0.0	14.0	26.0	81.0	15.0	0.0	0.0
9990006633353	F	40	에스프레소 베리에이션	39.0	0.0	19.0	20.0	8.0	1.0	0.0	0.0
9990006633353	F	40	음료	7.0	0.0	19.0	20.0	8.0	1.0	0.0	0.0
9990006633353	F	40	티 베리에이션	2.0	0.0	19.0	20.0	8.0	1.0	0.0	0.0
1000001139263	F	20	음료	109.0	0.0	1.0	12.0	86.0	11.0	2.0	0.0
1000001139263	F	20	티 베리에이션	3.0	0.0	1.0	12.0	86.0	11.0	2.0	0.0
9990023527761	F	20	에스프레소 베리에이션	72.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	음료	23.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	티 베리에이션	3.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
1000000136954	F	40	에스프레소 베리에이션	15.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	14.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000445440	F	20	에스프레소 베리에이션	89.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	음료	15.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	티 베리에이션	4.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	54.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	음료	7.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	티 베리에이션	7.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990005428213	F	40	에스프레소 베리에이션	40.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	티 베리에이션	13.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
1000000273978	M	60	에스프레소 베리에이션	70.0	0.0	44.0	6.0	9.0	13.0	0.0	0.0
1000000273978	M	60	티 베리에이션	2.0	0.0	44.0	6.0	9.0	13.0	0.0	0.0
1000001015210	F	20	에스프레소 베리에이션	25.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	음료	6.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	티 베리에이션	1.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
9990016309580	M	30	에스프레소 베리에이션	16.0	3.0	4.0	7.0	3.0	1.0	0.0	0.0
9990016309580	M	30	음료	1.0	3.0	4.0	7.0	3.0	1.0	0.0	0.0
9990016309580	M	30	티 베리에이션	1.0	3.0	4.0	7.0	3.0	1.0	0.0	0.0
9990000605641	F	50	에스프레소 베리에이션	56.0	0.0	1.0	55.0	0.0	0.0	0.0	0.0
1000000249511	F	20	에스프레소 베리에이션	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
1000000895524	M	20	에스프레소 베리에이션	17.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	음료	7.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
1000000895524	M	20	티 베리에이션	2.0	0.0	9.0	5.0	3.0	8.0	1.0	0.0
9990000688708	F	40	에스프레소 베리에이션	127.0	0.0	30.0	148.0	11.0	1.0	0.0	0.0
9990000688708	F	40	음료	41.0	0.0	30.0	148.0	11.0	1.0	0.0	0.0
9990000688708	F	40	티 베리에이션	22.0	0.0	30.0	148.0	11.0	1.0	0.0	0.0
9990010806057	M	40	에스프레소 베리에이션	51.0	0.0	1.0	23.0	14.0	3.0	23.0	2.0
9990010806057	M	40	음료	6.0	0.0	1.0	23.0	14.0	3.0	23.0	2.0
9990010806057	M	40	티 베리에이션	9.0	0.0	1.0	23.0	14.0	3.0	23.0	2.0
9990006164413	F	40	에스프레소 베리에이션	12.0	0.0	7.0	5.0	9.0	3.0	0.0	0.0
9990006164413	F	40	음료	7.0	0.0	7.0	5.0	9.0	3.0	0.0	0.0
9990006164413	F	40	티 베리에이션	5.0	0.0	7.0	5.0	9.0	3.0	0.0	0.0
9990000018052	F	30	에스프레소 베리에이션	3.0	1.0	0.0	2.0	6.0	0.0	0.0	0.0
9990000018052	F	30	음료	3.0	1.0	0.0	2.0	6.0	0.0	0.0	0.0
9990000018052	F	30	티 베리에이션	3.0	1.0	0.0	2.0	6.0	0.0	0.0	0.0
9990018940929	F	20	에스프레소 베리에이션	19.0	0.0	0.0	4.0	9.0	4.0	3.0	6.0
9990018940929	F	20	음료	6.0	0.0	0.0	4.0	9.0	4.0	3.0	6.0
9990018940929	F	20	티 베리에이션	1.0	0.0	0.0	4.0	9.0	4.0	3.0	6.0
1000000350048	F	40	에스프레소 베리에이션	28.0	0.0	0.0	2.0	26.0	0.0	0.0	0.0
9990002641224	F	40	에스프레소 베리에이션	224.0	4.0	101.0	93.0	37.0	29.0	5.0	0.0
9990002641224	F	40	음료	28.0	4.0	101.0	93.0	37.0	29.0	5.0	0.0
9990002641224	F	40	티 베리에이션	17.0	4.0	101.0	93.0	37.0	29.0	5.0	0.0
1000000295067	M	20	에스프레소 베리에이션	34.0	0.0	0.0	6.0	2.0	25.0	10.0	0.0
1000000295067	M	20	티 베리에이션	9.0	0.0	0.0	6.0	2.0	25.0	10.0	0.0
9990014094851	F	30	에스프레소 베리에이션	36.0	0.0	2.0	13.0	14.0	3.0	8.0	0.0
9990014094851	F	30	티 베리에이션	4.0	0.0	2.0	13.0	14.0	3.0	8.0	0.0
9990021650993	F	30	에스프레소 베리에이션	65.0	0.0	29.0	29.0	5.0	2.0	1.0	0.0
9990021650993	F	30	음료	1.0	0.0	29.0	29.0	5.0	2.0	1.0	0.0
9990002224291	F	40	에스프레소 베리에이션	43.0	0.0	4.0	12.0	22.0	5.0	1.0	0.0
9990002224291	F	40	음료	1.0	0.0	4.0	12.0	22.0	5.0	1.0	0.0
9990003649520	F	40	에스프레소 베리에이션	28.0	0.0	10.0	7.0	7.0	6.0	2.0	0.0
9990003649520	F	40	음료	2.0	0.0	10.0	7.0	7.0	6.0	2.0	0.0
9990003649520	F	40	티 베리에이션	2.0	0.0	10.0	7.0	7.0	6.0	2.0	0.0
1000000142071	F	30	에스프레소 베리에이션	29.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	음료	5.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	티 베리에이션	4.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
9990024351170	F	20	에스프레소 베리에이션	5.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990024351170	F	20	음료	12.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990002535541	M	40	에스프레소 베리에이션	148.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	38.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	59.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
1000001549528	F	30	에스프레소 베리에이션	9.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000001549528	F	30	음료	11.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000000020847	M	30	에스프레소 베리에이션	78.0	0.0	2.0	64.0	13.0	0.0	0.0	0.0
1000000020847	M	30	음료	1.0	0.0	2.0	64.0	13.0	0.0	0.0	0.0
9990009053241	F	50	에스프레소 베리에이션	95.0	0.0	45.0	48.0	22.0	6.0	4.0	0.0
9990009053241	F	50	음료	24.0	0.0	45.0	48.0	22.0	6.0	4.0	0.0
9990009053241	F	50	티 베리에이션	6.0	0.0	45.0	48.0	22.0	6.0	4.0	0.0
9990020569487	F	40	에스프레소 베리에이션	89.0	0.0	36.0	39.0	15.0	0.0	3.0	0.0
9990020569487	F	40	음료	4.0	0.0	36.0	39.0	15.0	0.0	3.0	0.0
9990012678948	F	40	에스프레소 베리에이션	45.0	0.0	3.0	42.0	21.0	13.0	0.0	0.0
9990012678948	F	40	음료	23.0	0.0	3.0	42.0	21.0	13.0	0.0	0.0
9990012678948	F	40	티 베리에이션	11.0	0.0	3.0	42.0	21.0	13.0	0.0	0.0
9990001461051	F	30	에스프레소 베리에이션	28.0	0.0	5.0	12.0	7.0	2.0	5.0	2.0
9990001461051	F	30	음료	4.0	0.0	5.0	12.0	7.0	2.0	5.0	2.0
9990001461051	F	30	티 베리에이션	1.0	0.0	5.0	12.0	7.0	2.0	5.0	2.0
1000000311165	M	30	에스프레소 베리에이션	331.0	0.0	196.0	86.0	97.0	87.0	10.0	0.0
1000000311165	M	30	음료	29.0	0.0	196.0	86.0	97.0	87.0	10.0	0.0
1000000311165	M	30	티 베리에이션	116.0	0.0	196.0	86.0	97.0	87.0	10.0	0.0
9990019193766	F	40	에스프레소 베리에이션	22.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	음료	8.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	티 베리에이션	8.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	228.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	음료	21.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	티 베리에이션	18.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990016788857	F	20	에스프레소 베리에이션	33.0	0.0	8.0	19.0	7.0	0.0	1.0	0.0
9990016788857	F	20	음료	1.0	0.0	8.0	19.0	7.0	0.0	1.0	0.0
9990016788857	F	20	티 베리에이션	1.0	0.0	8.0	19.0	7.0	0.0	1.0	0.0
1000001978916	M	30	에스프레소 베리에이션	29.0	0.0	1.0	7.0	12.0	10.0	2.0	0.0
1000001978916	M	30	음료	3.0	0.0	1.0	7.0	12.0	10.0	2.0	0.0
9990012588222	F	20	에스프레소 베리에이션	34.0	0.0	19.0	9.0	10.0	2.0	5.0	0.0
9990012588222	F	20	음료	8.0	0.0	19.0	9.0	10.0	2.0	5.0	0.0
9990012588222	F	20	티 베리에이션	3.0	0.0	19.0	9.0	10.0	2.0	5.0	0.0
1000000617297	M	60	에스프레소 베리에이션	49.0	0.0	0.0	6.0	41.0	2.0	0.0	0.0
1000001729097	F	20	에스프레소 베리에이션	57.0	0.0	11.0	27.0	25.0	20.0	4.0	0.0
1000001729097	F	20	음료	25.0	0.0	11.0	27.0	25.0	20.0	4.0	0.0
1000001729097	F	20	티 베리에이션	5.0	0.0	11.0	27.0	25.0	20.0	4.0	0.0
9990009070186	M	40	에스프레소 베리에이션	304.0	0.0	138.0	113.0	54.0	3.0	0.0	0.0
9990009070186	M	40	음료	4.0	0.0	138.0	113.0	54.0	3.0	0.0	0.0
1000000032436	F	50	에스프레소 베리에이션	16.0	0.0	0.0	29.0	3.0	4.0	5.0	0.0
1000000032436	F	50	음료	20.0	0.0	0.0	29.0	3.0	4.0	5.0	0.0
1000000032436	F	50	티 베리에이션	5.0	0.0	0.0	29.0	3.0	4.0	5.0	0.0
9990001544640	F	40	에스프레소 베리에이션	9.0	0.0	6.0	2.0	3.0	0.0	0.0	0.0
9990001544640	F	40	음료	2.0	0.0	6.0	2.0	3.0	0.0	0.0	0.0
9990004041973	F	40	에스프레소 베리에이션	15.0	0.0	2.0	3.0	14.0	4.0	0.0	0.0
9990004041973	F	40	음료	2.0	0.0	2.0	3.0	14.0	4.0	0.0	0.0
9990004041973	F	40	티 베리에이션	6.0	0.0	2.0	3.0	14.0	4.0	0.0	0.0
9990008172199	F	30	에스프레소 베리에이션	131.0	0.0	79.0	60.0	9.0	0.0	0.0	0.0
9990008172199	F	30	음료	4.0	0.0	79.0	60.0	9.0	0.0	0.0	0.0
9990008172199	F	30	티 베리에이션	13.0	0.0	79.0	60.0	9.0	0.0	0.0	0.0
1000000816923	M	20	에스프레소 베리에이션	30.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	19.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000693225	F	20	에스프레소 베리에이션	8.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	음료	9.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	티 베리에이션	2.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
9990005786705	F	30	에스프레소 베리에이션	107.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	음료	22.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	티 베리에이션	4.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990014351056	M	20	에스프레소 베리에이션	160.0	0.0	7.0	67.0	71.0	17.0	0.0	0.0
9990014351056	M	20	음료	1.0	0.0	7.0	67.0	71.0	17.0	0.0	0.0
9990014351056	M	20	티 베리에이션	1.0	0.0	7.0	67.0	71.0	17.0	0.0	0.0
9990001308674	F	40	에스프레소 베리에이션	55.0	0.0	53.0	1.0	0.0	1.0	0.0	0.0
1000000459274	F	30	에스프레소 베리에이션	30.0	0.0	23.0	8.0	1.0	0.0	0.0	0.0
1000000459274	F	30	음료	1.0	0.0	23.0	8.0	1.0	0.0	0.0	0.0
1000000459274	F	30	티 베리에이션	1.0	0.0	23.0	8.0	1.0	0.0	0.0	0.0
1000000782171	M	30	에스프레소 베리에이션	18.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	음료	5.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	티 베리에이션	1.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000300262	F	50	에스프레소 베리에이션	52.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
1000000300262	F	50	음료	5.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
1000000300262	F	50	티 베리에이션	7.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
1000002026478	F	20	에스프레소 베리에이션	29.0	0.0	0.0	12.0	17.0	19.0	6.0	0.0
1000002026478	F	20	음료	11.0	0.0	0.0	12.0	17.0	19.0	6.0	0.0
1000002026478	F	20	티 베리에이션	14.0	0.0	0.0	12.0	17.0	19.0	6.0	0.0
9990007895718	F	30	에스프레소 베리에이션	118.0	2.0	72.0	29.0	15.0	12.0	5.0	0.0
9990007895718	F	30	음료	5.0	2.0	72.0	29.0	15.0	12.0	5.0	0.0
9990007895718	F	30	티 베리에이션	12.0	2.0	72.0	29.0	15.0	12.0	5.0	0.0
1000000631058	M	20	에스프레소 베리에이션	55.0	11.0	33.0	8.0	7.0	0.0	2.0	0.0
1000000631058	M	20	음료	1.0	11.0	33.0	8.0	7.0	0.0	2.0	0.0
1000000631058	M	20	티 베리에이션	5.0	11.0	33.0	8.0	7.0	0.0	2.0	0.0
9990006229266	F	40	에스프레소 베리에이션	112.0	0.0	100.0	13.0	2.0	2.0	0.0	0.0
9990006229266	F	40	음료	3.0	0.0	100.0	13.0	2.0	2.0	0.0	0.0
9990006229266	F	40	티 베리에이션	2.0	0.0	100.0	13.0	2.0	2.0	0.0	0.0
9990006340404	F	40	에스프레소 베리에이션	64.0	0.0	27.0	39.0	5.0	1.0	0.0	0.0
9990006340404	F	40	음료	4.0	0.0	27.0	39.0	5.0	1.0	0.0	0.0
9990006340404	F	40	티 베리에이션	4.0	0.0	27.0	39.0	5.0	1.0	0.0	0.0
9990017912689	M	30	에스프레소 베리에이션	43.0	0.0	0.0	0.0	27.0	16.0	0.0	0.0
9990001052862	F	30	에스프레소 베리에이션	24.0	0.0	2.0	11.0	9.0	13.0	0.0	0.0
9990001052862	F	30	음료	7.0	0.0	2.0	11.0	9.0	13.0	0.0	0.0
9990001052862	F	30	티 베리에이션	4.0	0.0	2.0	11.0	9.0	13.0	0.0	0.0
1000000205247	M	30	에스프레소 베리에이션	80.0	0.0	33.0	38.0	17.0	11.0	0.0	0.0
1000000205247	M	30	음료	19.0	0.0	33.0	38.0	17.0	11.0	0.0	0.0
9990002062686	F	40	에스프레소 베리에이션	17.0	0.0	5.0	3.0	8.0	4.0	0.0	0.0
9990002062686	F	40	음료	2.0	0.0	5.0	3.0	8.0	4.0	0.0	0.0
9990002062686	F	40	티 베리에이션	1.0	0.0	5.0	3.0	8.0	4.0	0.0	0.0
9990003965002	M	40	에스프레소 베리에이션	127.0	0.0	24.0	97.0	30.0	20.0	8.0	0.0
9990003965002	M	40	음료	33.0	0.0	24.0	97.0	30.0	20.0	8.0	0.0
9990003965002	M	40	티 베리에이션	19.0	0.0	24.0	97.0	30.0	20.0	8.0	0.0
1000000793668	F	20	에스프레소 베리에이션	22.0	0.0	0.0	2.0	2.0	19.0	7.0	0.0
1000000793668	F	20	음료	7.0	0.0	0.0	2.0	2.0	19.0	7.0	0.0
1000000793668	F	20	티 베리에이션	1.0	0.0	0.0	2.0	2.0	19.0	7.0	0.0
1000000179891	F	50	에스프레소 베리에이션	32.0	0.0	5.0	22.0	13.0	1.0	0.0	0.0
1000000179891	F	50	음료	8.0	0.0	5.0	22.0	13.0	1.0	0.0	0.0
1000000179891	F	50	티 베리에이션	1.0	0.0	5.0	22.0	13.0	1.0	0.0	0.0
1000000217083	F	40	에스프레소 베리에이션	43.0	0.0	5.0	4.0	36.0	6.0	4.0	0.0
1000000217083	F	40	음료	11.0	0.0	5.0	4.0	36.0	6.0	4.0	0.0
1000000217083	F	40	티 베리에이션	1.0	0.0	5.0	4.0	36.0	6.0	4.0	0.0
1000000433563	M	50	에스프레소 베리에이션	23.0	0.0	3.0	10.0	6.0	0.0	9.0	0.0
1000000433563	M	50	음료	4.0	0.0	3.0	10.0	6.0	0.0	9.0	0.0
1000000433563	M	50	티 베리에이션	1.0	0.0	3.0	10.0	6.0	0.0	9.0	0.0
9990013534282	F	20	에스프레소 베리에이션	70.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	18.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990003600959	F	50	에스프레소 베리에이션	38.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	음료	4.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	티 베리에이션	14.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
1000001212075	F	40	에스프레소 베리에이션	21.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	음료	8.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	티 베리에이션	16.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
9990014380488	M	40	에스프레소 베리에이션	78.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	티 베리에이션	9.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990022682294	F	20	에스프레소 베리에이션	41.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	17.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
1000000645574	F	20	에스프레소 베리에이션	13.0	0.0	0.0	5.0	16.0	3.0	0.0	0.0
1000000645574	F	20	음료	6.0	0.0	0.0	5.0	16.0	3.0	0.0	0.0
1000000645574	F	20	티 베리에이션	5.0	0.0	0.0	5.0	16.0	3.0	0.0	0.0
9990024522721	F	20	에스프레소 베리에이션	31.0	0.0	0.0	8.0	13.0	24.0	4.0	0.0
9990024522721	F	20	음료	10.0	0.0	0.0	8.0	13.0	24.0	4.0	0.0
9990024522721	F	20	티 베리에이션	8.0	0.0	0.0	8.0	13.0	24.0	4.0	0.0
1000000466892	F	20	에스프레소 베리에이션	133.0	0.0	14.0	4.0	0.0	3.0	70.0	113.0
1000000466892	F	20	음료	42.0	0.0	14.0	4.0	0.0	3.0	70.0	113.0
1000000466892	F	20	티 베리에이션	29.0	0.0	14.0	4.0	0.0	3.0	70.0	113.0
9990004420219	F	30	에스프레소 베리에이션	63.0	0.0	7.0	43.0	21.0	14.0	16.0	2.0
9990004420219	F	30	음료	15.0	0.0	7.0	43.0	21.0	14.0	16.0	2.0
9990004420219	F	30	티 베리에이션	25.0	0.0	7.0	43.0	21.0	14.0	16.0	2.0
9990005584936	F	40	에스프레소 베리에이션	10.0	0.0	8.0	2.0	0.0	6.0	3.0	0.0
9990005584936	F	40	음료	9.0	0.0	8.0	2.0	0.0	6.0	3.0	0.0
9990003473990	F	30	에스프레소 베리에이션	33.0	0.0	4.0	11.0	11.0	8.0	3.0	1.0
9990003473990	F	30	음료	3.0	0.0	4.0	11.0	11.0	8.0	3.0	1.0
9990003473990	F	30	티 베리에이션	2.0	0.0	4.0	11.0	11.0	8.0	3.0	1.0
1000000321277	M	30	에스프레소 베리에이션	38.0	0.0	4.0	12.0	11.0	13.0	2.0	0.0
1000000321277	M	30	음료	1.0	0.0	4.0	12.0	11.0	13.0	2.0	0.0
1000000321277	M	30	티 베리에이션	3.0	0.0	4.0	12.0	11.0	13.0	2.0	0.0
9990002730115	F	50	에스프레소 베리에이션	39.0	0.0	18.0	3.0	20.0	0.0	0.0	0.0
9990002730115	F	50	음료	1.0	0.0	18.0	3.0	20.0	0.0	0.0	0.0
9990002730115	F	50	티 베리에이션	1.0	0.0	18.0	3.0	20.0	0.0	0.0	0.0
1000000978529	F	40	에스프레소 베리에이션	61.0	0.0	2.0	10.0	19.0	23.0	7.0	0.0
9990003475146	F	40	에스프레소 베리에이션	26.0	0.0	0.0	22.0	4.0	3.0	0.0	0.0
9990003475146	F	40	음료	1.0	0.0	0.0	22.0	4.0	3.0	0.0	0.0
9990003475146	F	40	티 베리에이션	2.0	0.0	0.0	22.0	4.0	3.0	0.0	0.0
9990008237792	M	50	에스프레소 베리에이션	78.0	0.0	28.0	52.0	19.0	0.0	0.0	0.0
9990008237792	M	50	음료	16.0	0.0	28.0	52.0	19.0	0.0	0.0	0.0
9990008237792	M	50	티 베리에이션	5.0	0.0	28.0	52.0	19.0	0.0	0.0	0.0
1000000645619	F	20	에스프레소 베리에이션	111.0	4.0	49.0	76.0	23.0	5.0	3.0	0.0
1000000645619	F	20	음료	34.0	4.0	49.0	76.0	23.0	5.0	3.0	0.0
1000000645619	F	20	티 베리에이션	15.0	4.0	49.0	76.0	23.0	5.0	3.0	0.0
9990021539525	F	20	에스프레소 베리에이션	24.0	0.0	0.0	2.0	18.0	19.0	5.0	0.0
9990021539525	F	20	음료	17.0	0.0	0.0	2.0	18.0	19.0	5.0	0.0
9990021539525	F	20	티 베리에이션	3.0	0.0	0.0	2.0	18.0	19.0	5.0	0.0
1000000366587	M	50	에스프레소 베리에이션	30.0	0.0	1.0	36.0	7.0	24.0	3.0	0.0
1000000366587	M	50	음료	12.0	0.0	1.0	36.0	7.0	24.0	3.0	0.0
1000000366587	M	50	티 베리에이션	29.0	0.0	1.0	36.0	7.0	24.0	3.0	0.0
9990000689468	F	30	에스프레소 베리에이션	14.0	0.0	4.0	3.0	9.0	0.0	2.0	0.0
9990000689468	F	30	음료	2.0	0.0	4.0	3.0	9.0	0.0	2.0	0.0
9990000689468	F	30	티 베리에이션	2.0	0.0	4.0	3.0	9.0	0.0	2.0	0.0
9990014525388	M	20	에스프레소 베리에이션	17.0	0.0	1.0	1.0	9.0	8.0	9.0	0.0
9990014525388	M	20	음료	9.0	0.0	1.0	1.0	9.0	8.0	9.0	0.0
9990014525388	M	20	티 베리에이션	2.0	0.0	1.0	1.0	9.0	8.0	9.0	0.0
1000000014359	F	20	에스프레소 베리에이션	5.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	음료	4.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	티 베리에이션	5.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
9990011262313	F	30	에스프레소 베리에이션	26.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	음료	7.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	티 베리에이션	30.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990029237298	M	60	에스프레소 베리에이션	264.0	0.0	43.0	129.0	89.0	3.0	0.0	0.0
9990003956021	F	30	에스프레소 베리에이션	34.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990003956021	F	30	음료	3.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990003956021	F	30	티 베리에이션	2.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990000241166	F	40	에스프레소 베리에이션	16.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	음료	5.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	티 베리에이션	5.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990017819647	M	30	에스프레소 베리에이션	43.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	음료	6.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	티 베리에이션	7.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
1000000220551	F	20	에스프레소 베리에이션	40.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	음료	4.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	티 베리에이션	8.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000907595	M	20	에스프레소 베리에이션	25.0	0.0	5.0	10.0	6.0	6.0	2.0	0.0
1000000907595	M	20	음료	2.0	0.0	5.0	10.0	6.0	6.0	2.0	0.0
1000000907595	M	20	티 베리에이션	2.0	0.0	5.0	10.0	6.0	6.0	2.0	0.0
9990018531490	F	40	에스프레소 베리에이션	98.0	0.0	43.0	42.0	25.0	4.0	2.0	0.0
9990018531490	F	40	음료	2.0	0.0	43.0	42.0	25.0	4.0	2.0	0.0
9990018531490	F	40	티 베리에이션	16.0	0.0	43.0	42.0	25.0	4.0	2.0	0.0
9990000329637	M	50	에스프레소 베리에이션	24.0	0.0	1.0	14.0	1.0	9.0	2.0	0.0
9990000329637	M	50	음료	1.0	0.0	1.0	14.0	1.0	9.0	2.0	0.0
9990000329637	M	50	티 베리에이션	2.0	0.0	1.0	14.0	1.0	9.0	2.0	0.0
9990009925146	F	20	에스프레소 베리에이션	172.0	23.0	121.0	43.0	5.0	3.0	2.0	0.0
9990009925146	F	20	음료	5.0	23.0	121.0	43.0	5.0	3.0	2.0	0.0
9990009925146	F	20	티 베리에이션	20.0	23.0	121.0	43.0	5.0	3.0	2.0	0.0
1000000834940	M	20	에스프레소 베리에이션	184.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	음료	43.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000834940	M	20	티 베리에이션	1.0	0.0	4.0	50.0	44.0	42.0	77.0	11.0
1000000745464	F	20	에스프레소 베리에이션	27.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	음료	13.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000745464	F	20	티 베리에이션	2.0	0.0	0.0	15.0	23.0	4.0	0.0	0.0
1000000796509	F	30	에스프레소 베리에이션	8.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	음료	10.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
1000000796509	F	30	티 베리에이션	3.0	0.0	3.0	15.0	3.0	0.0	0.0	0.0
9990000780168	M	30	에스프레소 베리에이션	157.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
9990000780168	M	30	음료	38.0	1.0	127.0	53.0	22.0	4.0	0.0	0.0
